ID_Post,Category,Value
1410,PersonalStories,0
1411,PersonalStories,0
1412,PersonalStories,0
1413,PersonalStories,0
1414,PersonalStories,0
1415,PersonalStories,0
1416,PersonalStories,0
1417,PersonalStories,0
1418,PersonalStories,0
1419,PersonalStories,0
1420,PersonalStories,0
1421,PersonalStories,1
1422,PersonalStories,0
1423,PersonalStories,0
1424,PersonalStories,0
1425,PersonalStories,0
1426,PersonalStories,0
1427,PersonalStories,1
1428,PersonalStories,1
1429,PersonalStories,0
1430,PersonalStories,0
1431,PersonalStories,0
1432,PersonalStories,1
1433,PersonalStories,0
1434,PersonalStories,0
1435,PersonalStories,0
1436,PersonalStories,0
1437,PersonalStories,0
1438,PersonalStories,0
1439,PersonalStories,0
1440,PersonalStories,0
1441,PersonalStories,0
1442,PersonalStories,0
1443,PersonalStories,0
1444,PersonalStories,0
1445,PersonalStories,0
1446,PersonalStories,0
1447,PersonalStories,1
1448,PersonalStories,0
1449,PersonalStories,0
1450,PersonalStories,0
1451,PersonalStories,1
1452,PersonalStories,0
1453,PersonalStories,0
1454,PersonalStories,0
1455,PersonalStories,0
1456,PersonalStories,0
1457,PersonalStories,0
1458,PersonalStories,0
1459,PersonalStories,0
1460,PersonalStories,0
1461,PersonalStories,1
1462,PersonalStories,0
1463,PersonalStories,1
1464,PersonalStories,0
1465,PersonalStories,0
1466,PersonalStories,0
1467,PersonalStories,0
1468,PersonalStories,0
1469,PersonalStories,0
1470,PersonalStories,0
1471,PersonalStories,1
1472,PersonalStories,0
1473,PersonalStories,0
1477,PossiblyFeedback,1
1479,PersonalStories,1
1480,PersonalStories,0
1481,PersonalStories,0
1482,PersonalStories,0
1483,PersonalStories,1
1484,PersonalStories,0
1485,PersonalStories,1
1486,PersonalStories,0
1487,PersonalStories,1
1488,PersonalStories,0
1489,PersonalStories,1
1490,PersonalStories,0
1491,PersonalStories,1
1492,PersonalStories,1
1493,PersonalStories,1
1494,PersonalStories,0
1495,PersonalStories,0
1496,PersonalStories,0
1497,PersonalStories,1
1498,PersonalStories,1
1499,PersonalStories,0
1500,PersonalStories,0
1501,PersonalStories,0
1502,PersonalStories,0
1503,PersonalStories,0
1504,PersonalStories,0
1505,PersonalStories,0
1506,PersonalStories,0
1507,PersonalStories,1
1508,PersonalStories,1
1509,PersonalStories,0
1510,PersonalStories,0
1511,PersonalStories,0
1512,PersonalStories,0
1513,PersonalStories,0
1514,PersonalStories,1
1515,PersonalStories,0
1516,PersonalStories,0
1517,PersonalStories,0
1518,PersonalStories,0
1519,PersonalStories,0
1520,PersonalStories,0
1521,PersonalStories,1
1522,PersonalStories,0
1523,PersonalStories,0
1524,PersonalStories,1
1525,PersonalStories,0
1526,PersonalStories,0
1527,PersonalStories,0
1528,PersonalStories,0
1529,PersonalStories,1
1530,PersonalStories,0
1531,PersonalStories,1
1532,PersonalStories,0
1533,PersonalStories,1
1534,PersonalStories,0
1535,PersonalStories,1
1536,PersonalStories,1
1537,PersonalStories,0
1538,PersonalStories,1
1539,PersonalStories,0
1540,PersonalStories,0
1541,PersonalStories,0
1542,PersonalStories,0
1543,PersonalStories,0
1544,PersonalStories,1
1545,PersonalStories,0
1546,PersonalStories,0
1547,PersonalStories,0
1548,PersonalStories,1
1549,PersonalStories,1
1550,PersonalStories,0
1551,PersonalStories,0
1552,PersonalStories,0
1553,PersonalStories,0
1554,PersonalStories,0
1555,PersonalStories,0
1556,PersonalStories,1
1557,PersonalStories,0
1558,PersonalStories,0
1559,PersonalStories,0
1560,PersonalStories,0
1561,PersonalStories,0
1562,PersonalStories,0
1563,PersonalStories,1
1564,PersonalStories,0
1565,PersonalStories,0
1566,PersonalStories,0
1567,PersonalStories,0
1568,PersonalStories,1
1569,PersonalStories,0
1570,PersonalStories,0
1571,PersonalStories,0
1572,PersonalStories,0
1573,PersonalStories,0
1574,PersonalStories,0
1575,PersonalStories,0
1576,PersonalStories,0
1577,PersonalStories,1
1578,PersonalStories,0
1579,PersonalStories,0
1580,PersonalStories,0
1581,PersonalStories,0
1582,PersonalStories,0
1583,PersonalStories,1
1584,PersonalStories,1
1585,PersonalStories,1
1586,PersonalStories,1
1587,PersonalStories,0
1588,PersonalStories,0
1589,PersonalStories,0
1590,PersonalStories,1
1591,PersonalStories,0
1592,PersonalStories,0
1593,PersonalStories,0
1594,PersonalStories,0
1595,PersonalStories,0
1596,PersonalStories,0
1597,PersonalStories,1
1598,PersonalStories,0
1599,PersonalStories,0
1600,PersonalStories,0
1601,PersonalStories,0
1602,PersonalStories,1
1603,PersonalStories,0
1604,PersonalStories,0
1605,PersonalStories,0
1606,PersonalStories,0
1607,PersonalStories,0
1608,PersonalStories,0
1609,PersonalStories,0
1610,PersonalStories,0
1611,PersonalStories,1
1612,PersonalStories,0
1613,PersonalStories,0
1614,PersonalStories,0
1615,PersonalStories,0
1616,PersonalStories,1
1617,PersonalStories,0
1618,PersonalStories,0
1619,PersonalStories,0
1620,PersonalStories,0
1621,PersonalStories,0
1622,PersonalStories,1
1623,PersonalStories,0
1624,PersonalStories,0
1625,PersonalStories,0
1626,PersonalStories,1
1627,PersonalStories,0
1628,PersonalStories,0
1629,PersonalStories,0
1630,PersonalStories,1
1631,PersonalStories,0
1632,PersonalStories,0
1633,PersonalStories,0
1634,PersonalStories,0
1635,PersonalStories,0
1636,PersonalStories,0
1637,PersonalStories,0
1638,PersonalStories,0
1639,PersonalStories,0
1640,PersonalStories,0
1641,PersonalStories,0
1642,PersonalStories,0
1643,PersonalStories,0
1644,PersonalStories,0
1645,PersonalStories,0
1646,PersonalStories,0
1647,PersonalStories,0
1648,PersonalStories,0
1649,PersonalStories,0
1650,PersonalStories,0
1651,PersonalStories,0
1652,PersonalStories,0
1653,PersonalStories,1
1654,PersonalStories,1
1655,PersonalStories,0
1656,PersonalStories,1
1657,PersonalStories,1
1658,PersonalStories,0
1659,PersonalStories,1
1660,PersonalStories,1
1661,PersonalStories,0
1662,PersonalStories,0
1663,PersonalStories,0
1664,PersonalStories,0
1665,PersonalStories,0
1666,PersonalStories,0
1667,PersonalStories,0
1668,PersonalStories,0
1669,PersonalStories,0
1670,PersonalStories,1
1671,PersonalStories,0
1672,PersonalStories,0
1673,PersonalStories,1
1674,PersonalStories,0
1675,PersonalStories,0
1676,PersonalStories,0
1677,PersonalStories,1
1678,PersonalStories,0
1679,PersonalStories,0
1680,PersonalStories,0
1681,PersonalStories,0
1682,PersonalStories,0
1683,PersonalStories,1
1684,PersonalStories,1
1685,PersonalStories,0
1686,PersonalStories,0
1687,PersonalStories,1
1688,PersonalStories,0
1689,PersonalStories,0
1690,PersonalStories,0
1691,PersonalStories,0
1692,PersonalStories,1
1693,PersonalStories,0
1694,PersonalStories,0
1695,PersonalStories,0
1696,PersonalStories,0
1697,PersonalStories,0
1698,PersonalStories,0
1699,PersonalStories,0
1700,PersonalStories,0
1701,PersonalStories,0
1702,PersonalStories,0
1703,PersonalStories,0
1704,PersonalStories,1
1705,PersonalStories,1
1706,PersonalStories,0
1707,PersonalStories,0
1708,PersonalStories,1
1709,PersonalStories,1
1710,PersonalStories,0
1711,PersonalStories,0
1712,PersonalStories,0
1713,PersonalStories,0
1714,PersonalStories,0
1715,PersonalStories,1
1716,PersonalStories,0
1717,PersonalStories,0
1718,PersonalStories,0
1719,PersonalStories,0
1720,PersonalStories,0
1721,PersonalStories,1
1722,PersonalStories,0
1723,PersonalStories,1
1724,PersonalStories,0
1725,PersonalStories,0
1726,PersonalStories,1
1727,PersonalStories,0
1728,PersonalStories,0
1729,PersonalStories,0
1730,PersonalStories,0
1731,PersonalStories,0
1732,PersonalStories,0
1733,PersonalStories,0
1734,PersonalStories,0
1735,PersonalStories,0
1736,PersonalStories,0
1737,PersonalStories,0
1738,PersonalStories,0
1739,PersonalStories,1
1740,PersonalStories,1
1741,PersonalStories,1
1742,PersonalStories,0
1743,PersonalStories,1
1744,PersonalStories,0
1745,PersonalStories,0
1746,PersonalStories,0
1747,PersonalStories,0
1748,PersonalStories,0
1749,PersonalStories,1
1750,PersonalStories,1
1751,PersonalStories,0
1752,PersonalStories,0
1753,PersonalStories,1
1754,PersonalStories,1
1755,PersonalStories,1
1756,PersonalStories,1
1757,PersonalStories,1
1758,PersonalStories,1
1759,PersonalStories,0
1760,PersonalStories,1
1761,PersonalStories,0
1762,PersonalStories,1
1763,PersonalStories,0
1764,PersonalStories,0
1765,PersonalStories,0
1766,PersonalStories,1
1767,PersonalStories,1
1768,PersonalStories,1
1769,PersonalStories,0
1770,PersonalStories,1
1771,PersonalStories,1
1772,PersonalStories,1
1773,PersonalStories,0
1774,PersonalStories,0
1775,PersonalStories,0
1776,PersonalStories,0
1777,PersonalStories,0
1778,PersonalStories,0
1779,PersonalStories,0
1780,PersonalStories,0
1781,PersonalStories,0
1782,PersonalStories,0
1783,PersonalStories,1
1784,PersonalStories,1
1785,PersonalStories,0
1786,PersonalStories,0
1787,PersonalStories,0
1788,PersonalStories,0
1789,PersonalStories,0
1790,PersonalStories,0
1791,PersonalStories,0
1792,PersonalStories,0
1793,PersonalStories,0
1794,PersonalStories,1
1795,PersonalStories,0
1796,PersonalStories,1
1797,PersonalStories,1
1798,PersonalStories,0
1799,PersonalStories,0
1800,PersonalStories,0
1801,PersonalStories,1
1802,PersonalStories,0
1803,PersonalStories,0
1804,PersonalStories,0
1805,PersonalStories,0
1806,PersonalStories,0
1807,PersonalStories,1
1808,PersonalStories,1
1809,PersonalStories,0
1810,PersonalStories,0
1811,PersonalStories,0
1812,PersonalStories,0
1813,PersonalStories,0
1814,PersonalStories,0
1815,PersonalStories,1
1816,PersonalStories,1
1817,PersonalStories,1
1818,PersonalStories,0
1819,PersonalStories,1
1820,PersonalStories,0
1821,PersonalStories,1
1822,PersonalStories,0
1823,PersonalStories,0
1824,PersonalStories,0
1825,PersonalStories,0
1826,PersonalStories,0
1827,PersonalStories,0
1828,PersonalStories,0
1829,PersonalStories,1
1830,PersonalStories,0
1831,PersonalStories,1
1832,PersonalStories,1
1833,PersonalStories,0
1834,PersonalStories,0
1835,PersonalStories,0
1836,PersonalStories,0
1837,PersonalStories,1
1838,PersonalStories,0
1839,PersonalStories,0
1840,PersonalStories,0
1841,PersonalStories,0
1842,PersonalStories,0
1843,PersonalStories,0
1844,PersonalStories,1
1845,PersonalStories,1
1846,PersonalStories,0
1847,PersonalStories,1
1848,PersonalStories,0
1849,PersonalStories,1
1850,PersonalStories,0
1851,PersonalStories,0
1852,PersonalStories,0
1853,PersonalStories,1
1854,PersonalStories,1
1855,PersonalStories,1
1856,PersonalStories,1
1857,PersonalStories,0
1858,PersonalStories,1
1859,PersonalStories,1
1860,PersonalStories,1
1861,PersonalStories,0
1862,PersonalStories,1
1863,PersonalStories,0
1864,PersonalStories,0
1865,PersonalStories,0
1866,PersonalStories,0
1867,PersonalStories,0
1868,PersonalStories,1
1869,PersonalStories,1
1870,PersonalStories,0
1871,PersonalStories,0
1872,PersonalStories,0
1873,PersonalStories,0
1874,PersonalStories,0
1875,PersonalStories,0
1876,PersonalStories,0
1877,PersonalStories,0
1878,PersonalStories,0
1879,PersonalStories,1
1880,PersonalStories,0
1881,PersonalStories,1
1882,PersonalStories,1
1883,PersonalStories,0
1884,PersonalStories,1
1885,PersonalStories,0
1886,PersonalStories,0
1887,PersonalStories,0
1888,PersonalStories,0
1889,PersonalStories,0
1890,PersonalStories,0
1891,PersonalStories,0
1892,PersonalStories,0
1893,PersonalStories,1
1894,PersonalStories,0
1895,PersonalStories,0
1896,PersonalStories,1
1897,PersonalStories,0
1898,PersonalStories,0
1899,PersonalStories,0
1900,PersonalStories,0
1901,PersonalStories,1
1902,PersonalStories,0
1903,PersonalStories,0
1904,PersonalStories,0
1905,PersonalStories,1
1906,PersonalStories,0
1907,PersonalStories,0
1908,PersonalStories,0
1909,PersonalStories,1
1910,PersonalStories,0
1911,PersonalStories,0
1912,PersonalStories,0
1913,PersonalStories,0
1914,PersonalStories,1
1915,PersonalStories,1
1916,PersonalStories,1
1917,PersonalStories,0
1918,PersonalStories,0
1919,PersonalStories,0
1920,PersonalStories,0
1921,PersonalStories,0
1922,PersonalStories,0
1923,PersonalStories,0
1924,PersonalStories,0
1925,PersonalStories,0
1926,PersonalStories,0
1927,PersonalStories,0
1928,PersonalStories,0
1929,PersonalStories,0
1930,PersonalStories,0
1931,PersonalStories,1
1932,PersonalStories,0
1933,PersonalStories,0
1934,PersonalStories,0
1935,PersonalStories,1
1936,PersonalStories,0
1937,PersonalStories,0
1938,PersonalStories,0
1939,PersonalStories,1
1940,PersonalStories,1
1941,PersonalStories,0
1942,PersonalStories,0
1943,PersonalStories,0
1944,PersonalStories,0
1945,PersonalStories,0
1946,PersonalStories,0
1947,PersonalStories,0
1948,PersonalStories,0
1949,PersonalStories,0
1950,PersonalStories,1
1951,PersonalStories,0
1952,PersonalStories,0
1953,PersonalStories,1
1954,PersonalStories,0
1955,PersonalStories,0
1956,PersonalStories,1
1957,PersonalStories,0
1958,PersonalStories,1
1959,PersonalStories,0
1960,PersonalStories,0
1961,PersonalStories,1
1962,PersonalStories,0
1963,PersonalStories,1
1964,PersonalStories,0
1965,PersonalStories,0
1966,PersonalStories,0
1967,PersonalStories,0
1968,PersonalStories,1
1969,PersonalStories,1
1970,PersonalStories,0
1971,PersonalStories,1
1972,PersonalStories,1
1973,PersonalStories,1
1974,PersonalStories,0
1975,PersonalStories,0
1976,PersonalStories,0
1977,PersonalStories,0
1978,PersonalStories,0
1979,PersonalStories,0
1980,PersonalStories,0
1981,PersonalStories,1
1982,PersonalStories,0
1983,PersonalStories,1
1984,PersonalStories,0
1985,PersonalStories,1
1986,PersonalStories,1
1987,PersonalStories,0
1988,PersonalStories,1
1989,PersonalStories,0
1990,PersonalStories,0
1991,PersonalStories,0
1992,PersonalStories,0
1993,PersonalStories,0
1994,PersonalStories,1
1995,PersonalStories,0
1996,PersonalStories,0
1997,PersonalStories,0
1998,PersonalStories,1
1999,PersonalStories,0
2000,PersonalStories,0
2001,PersonalStories,1
2002,PersonalStories,0
2003,PersonalStories,1
2004,PersonalStories,1
2005,PersonalStories,1
2006,PersonalStories,0
2007,PersonalStories,1
2008,PersonalStories,0
2009,PersonalStories,0
2010,PersonalStories,0
2011,PersonalStories,0
2012,PersonalStories,0
2013,PersonalStories,0
2014,PersonalStories,0
2015,PersonalStories,1
2016,PersonalStories,0
2017,PersonalStories,0
2018,PersonalStories,1
2019,PersonalStories,0
2020,PersonalStories,0
2021,PersonalStories,0
2022,PersonalStories,0
2023,PersonalStories,1
2024,PersonalStories,1
2025,PersonalStories,1
2026,PersonalStories,0
2027,PersonalStories,1
2028,PersonalStories,0
2029,PersonalStories,1
2030,PersonalStories,1
2031,PersonalStories,1
2032,PersonalStories,0
2033,PersonalStories,0
2034,PersonalStories,1
2035,PersonalStories,0
2036,PersonalStories,0
2037,PersonalStories,1
2038,PersonalStories,0
2039,PersonalStories,1
2040,PersonalStories,0
2041,PersonalStories,1
2042,PersonalStories,1
2043,PersonalStories,1
2044,PersonalStories,1
2045,PersonalStories,0
2046,PersonalStories,0
2047,PersonalStories,0
2048,PersonalStories,0
2049,PersonalStories,0
2050,PersonalStories,0
2051,PersonalStories,0
2052,PersonalStories,0
2053,PersonalStories,0
2054,PersonalStories,0
2055,PersonalStories,1
2056,PersonalStories,1
2057,PersonalStories,1
2058,PersonalStories,0
2059,PersonalStories,1
2060,PersonalStories,0
2061,PersonalStories,1
2062,PersonalStories,0
2063,PersonalStories,0
2064,PersonalStories,1
2065,PersonalStories,1
2066,PersonalStories,1
2067,PersonalStories,1
2068,PersonalStories,0
2069,PersonalStories,0
2070,PersonalStories,0
2071,PersonalStories,1
2072,PersonalStories,0
2073,PersonalStories,0
2074,PersonalStories,0
2075,PersonalStories,0
2076,PersonalStories,0
2077,PersonalStories,1
2078,PersonalStories,0
2079,PersonalStories,1
2080,PersonalStories,0
2081,PersonalStories,0
2082,PersonalStories,1
2083,PersonalStories,1
2162,PossiblyFeedback,1
2168,PersonalStories,1
2169,PersonalStories,1
2170,PersonalStories,1
2171,PersonalStories,1
2172,PersonalStories,0
2173,PersonalStories,0
2174,PersonalStories,1
