ID_Post,ID_Annotator,Category,Value
31753,3,Discriminating,0
31753,3,Inappropriate,0
31753,3,OffTopic,1
31753,3,PersonalStories,0
31753,3,PossiblyFeedback,0
31753,3,SentimentNegative,0
31753,3,SentimentNeutral,1
31753,3,SentimentPositive,0
35504,1,ArgumentsUsed,1
35504,1,Discriminating,0
35504,1,Inappropriate,0
35504,1,OffTopic,1
35504,1,PersonalStories,0
35504,1,PossiblyFeedback,1
35504,1,SentimentNegative,1
35504,1,SentimentNeutral,0
35504,1,SentimentPositive,0
35504,2,ArgumentsUsed,0
35504,2,Discriminating,0
35504,2,Inappropriate,0
35504,2,OffTopic,0
35504,2,PersonalStories,0
35504,2,PossiblyFeedback,1
35504,2,SentimentNegative,1
35504,2,SentimentNeutral,0
35504,2,SentimentPositive,0
35504,3,ArgumentsUsed,1
35504,3,Discriminating,0
35504,3,Inappropriate,0
35504,3,OffTopic,0
35504,3,PersonalStories,0
35504,3,PossiblyFeedback,1
35504,3,SentimentNegative,1
35504,3,SentimentNeutral,0
35504,3,SentimentPositive,0
37941,1,ArgumentsUsed,1
37941,1,Discriminating,0
37941,1,Inappropriate,0
37941,1,OffTopic,1
37941,1,PersonalStories,0
37941,1,PossiblyFeedback,0
37941,1,SentimentNegative,0
37941,1,SentimentNeutral,1
37941,1,SentimentPositive,0
37941,2,ArgumentsUsed,0
37941,2,Discriminating,1
37941,2,Inappropriate,0
37941,2,OffTopic,0
37941,2,PersonalStories,0
37941,2,PossiblyFeedback,0
37941,2,SentimentNegative,1
37941,2,SentimentNeutral,0
37941,2,SentimentPositive,0
37941,3,ArgumentsUsed,0
37941,3,Discriminating,0
37941,3,Inappropriate,1
37941,3,OffTopic,1
37941,3,PersonalStories,0
37941,3,PossiblyFeedback,0
37941,3,SentimentNegative,1
37941,3,SentimentNeutral,0
37941,3,SentimentPositive,0
39166,1,ArgumentsUsed,1
39166,1,Discriminating,0
39166,1,Inappropriate,0
39166,1,OffTopic,0
39166,1,PersonalStories,0
39166,1,PossiblyFeedback,0
39166,1,SentimentNegative,0
39166,1,SentimentNeutral,1
39166,1,SentimentPositive,0
39166,2,ArgumentsUsed,1
39166,2,Discriminating,0
39166,2,Inappropriate,0
39166,2,OffTopic,0
39166,2,PersonalStories,0
39166,2,PossiblyFeedback,0
39166,2,SentimentNegative,0
39166,2,SentimentNeutral,1
39166,2,SentimentPositive,0
39166,3,ArgumentsUsed,1
39166,3,Discriminating,0
39166,3,Inappropriate,0
39166,3,OffTopic,0
39166,3,PersonalStories,0
39166,3,PossiblyFeedback,0
39166,3,SentimentNegative,0
39166,3,SentimentNeutral,1
39166,3,SentimentPositive,0
39543,1,ArgumentsUsed,0
39543,1,Discriminating,0
39543,1,Inappropriate,0
39543,1,OffTopic,0
39543,1,PersonalStories,0
39543,1,PossiblyFeedback,0
39543,1,SentimentNegative,0
39543,1,SentimentNeutral,0
39543,1,SentimentPositive,1
39543,2,ArgumentsUsed,0
39543,2,Discriminating,0
39543,2,Inappropriate,0
39543,2,OffTopic,1
39543,2,PersonalStories,0
39543,2,PossiblyFeedback,0
39543,2,SentimentNegative,0
39543,2,SentimentNeutral,0
39543,2,SentimentPositive,1
39543,3,ArgumentsUsed,0
39543,3,Discriminating,0
39543,3,Inappropriate,0
39543,3,OffTopic,1
39543,3,PersonalStories,0
39543,3,PossiblyFeedback,0
39543,3,SentimentNegative,0
39543,3,SentimentNeutral,0
39543,3,SentimentPositive,1
41284,1,ArgumentsUsed,0
41284,1,Discriminating,0
41284,1,Inappropriate,0
41284,1,OffTopic,1
41284,1,PersonalStories,0
41284,1,PossiblyFeedback,0
41284,1,SentimentNegative,0
41284,1,SentimentNeutral,1
41284,1,SentimentPositive,0
41284,2,ArgumentsUsed,0
41284,2,Discriminating,0
41284,2,Inappropriate,0
41284,2,OffTopic,1
41284,2,PersonalStories,0
41284,2,PossiblyFeedback,0
41284,2,SentimentNegative,0
41284,2,SentimentNeutral,1
41284,2,SentimentPositive,0
41284,3,ArgumentsUsed,0
41284,3,Discriminating,0
41284,3,Inappropriate,0
41284,3,OffTopic,0
41284,3,PersonalStories,0
41284,3,PossiblyFeedback,0
41284,3,SentimentNegative,0
41284,3,SentimentNeutral,1
41284,3,SentimentPositive,0
42162,1,ArgumentsUsed,1
42162,1,Discriminating,0
42162,1,Inappropriate,0
42162,1,OffTopic,0
42162,1,PersonalStories,0
42162,1,PossiblyFeedback,0
42162,1,SentimentNegative,0
42162,1,SentimentNeutral,1
42162,1,SentimentPositive,0
42162,2,ArgumentsUsed,1
42162,2,Discriminating,0
42162,2,Inappropriate,0
42162,2,OffTopic,0
42162,2,PersonalStories,0
42162,2,PossiblyFeedback,0
42162,2,SentimentNegative,0
42162,2,SentimentNeutral,1
42162,2,SentimentPositive,0
42162,3,ArgumentsUsed,1
42162,3,Discriminating,0
42162,3,Inappropriate,0
42162,3,OffTopic,0
42162,3,PersonalStories,0
42162,3,PossiblyFeedback,0
42162,3,SentimentNegative,0
42162,3,SentimentNeutral,1
42162,3,SentimentPositive,0
42190,1,ArgumentsUsed,0
42190,1,Discriminating,0
42190,1,Inappropriate,0
42190,1,OffTopic,0
42190,1,PersonalStories,0
42190,1,PossiblyFeedback,0
42190,1,SentimentNegative,0
42190,1,SentimentNeutral,1
42190,1,SentimentPositive,0
42190,2,ArgumentsUsed,0
42190,2,Discriminating,0
42190,2,Inappropriate,0
42190,2,OffTopic,1
42190,2,PersonalStories,0
42190,2,PossiblyFeedback,0
42190,2,SentimentNegative,0
42190,2,SentimentNeutral,1
42190,2,SentimentPositive,0
42190,3,ArgumentsUsed,0
42190,3,Discriminating,0
42190,3,Inappropriate,0
42190,3,OffTopic,1
42190,3,PersonalStories,0
42190,3,PossiblyFeedback,0
42190,3,SentimentNegative,1
42190,3,SentimentNeutral,0
42190,3,SentimentPositive,0
42194,1,ArgumentsUsed,0
42194,1,Discriminating,0
42194,1,Inappropriate,0
42194,1,OffTopic,0
42194,1,PersonalStories,0
42194,1,PossiblyFeedback,0
42194,1,SentimentNegative,0
42194,1,SentimentNeutral,1
42194,1,SentimentPositive,0
42194,2,ArgumentsUsed,0
42194,2,Discriminating,0
42194,2,Inappropriate,0
42194,2,OffTopic,0
42194,2,PersonalStories,0
42194,2,PossiblyFeedback,0
42194,2,SentimentNegative,0
42194,2,SentimentNeutral,1
42194,2,SentimentPositive,0
42194,3,ArgumentsUsed,0
42194,3,Discriminating,0
42194,3,Inappropriate,0
42194,3,OffTopic,0
42194,3,PersonalStories,0
42194,3,PossiblyFeedback,0
42194,3,SentimentNegative,0
42194,3,SentimentNeutral,1
42194,3,SentimentPositive,0
43591,1,ArgumentsUsed,1
43591,1,Discriminating,0
43591,1,Inappropriate,0
43591,1,OffTopic,0
43591,1,PersonalStories,0
43591,1,PossiblyFeedback,0
43591,1,SentimentNegative,0
43591,1,SentimentNeutral,1
43591,1,SentimentPositive,0
43591,2,ArgumentsUsed,1
43591,2,Discriminating,0
43591,2,Inappropriate,0
43591,2,OffTopic,0
43591,2,PersonalStories,0
43591,2,PossiblyFeedback,0
43591,2,SentimentNegative,0
43591,2,SentimentNeutral,1
43591,2,SentimentPositive,0
43591,3,ArgumentsUsed,1
43591,3,Discriminating,0
43591,3,Inappropriate,0
43591,3,OffTopic,0
43591,3,PersonalStories,0
43591,3,PossiblyFeedback,0
43591,3,SentimentNegative,0
43591,3,SentimentNeutral,1
43591,3,SentimentPositive,0
43952,1,ArgumentsUsed,0
43952,1,Discriminating,0
43952,1,Inappropriate,0
43952,1,OffTopic,1
43952,1,PersonalStories,0
43952,1,PossiblyFeedback,0
43952,1,SentimentNegative,0
43952,1,SentimentNeutral,1
43952,1,SentimentPositive,0
43952,2,ArgumentsUsed,0
43952,2,Discriminating,0
43952,2,Inappropriate,0
43952,2,OffTopic,1
43952,2,PersonalStories,0
43952,2,PossiblyFeedback,0
43952,2,SentimentNegative,1
43952,2,SentimentNeutral,0
43952,2,SentimentPositive,0
43952,3,ArgumentsUsed,0
43952,3,Discriminating,0
43952,3,Inappropriate,1
43952,3,OffTopic,1
43952,3,PersonalStories,0
43952,3,PossiblyFeedback,0
43952,3,SentimentNegative,1
43952,3,SentimentNeutral,0
43952,3,SentimentPositive,0
45331,1,ArgumentsUsed,0
45331,1,Discriminating,0
45331,1,Inappropriate,0
45331,1,OffTopic,1
45331,1,PersonalStories,0
45331,1,PossiblyFeedback,0
45331,1,SentimentNegative,0
45331,1,SentimentNeutral,1
45331,1,SentimentPositive,0
45331,2,ArgumentsUsed,0
45331,2,Discriminating,0
45331,2,Inappropriate,0
45331,2,OffTopic,1
45331,2,PersonalStories,0
45331,2,PossiblyFeedback,0
45331,2,SentimentNegative,0
45331,2,SentimentNeutral,1
45331,2,SentimentPositive,0
45331,3,ArgumentsUsed,0
45331,3,Discriminating,0
45331,3,Inappropriate,0
45331,3,OffTopic,1
45331,3,PersonalStories,0
45331,3,PossiblyFeedback,0
45331,3,SentimentNegative,0
45331,3,SentimentNeutral,0
45331,3,SentimentPositive,1
47371,1,ArgumentsUsed,1
47371,1,Discriminating,1
47371,1,Inappropriate,1
47371,1,OffTopic,1
47371,1,PersonalStories,0
47371,1,PossiblyFeedback,0
47371,1,SentimentNegative,1
47371,1,SentimentNeutral,0
47371,1,SentimentPositive,0
47371,2,ArgumentsUsed,0
47371,2,Discriminating,1
47371,2,Inappropriate,0
47371,2,OffTopic,0
47371,2,PersonalStories,0
47371,2,PossiblyFeedback,0
47371,2,SentimentNegative,1
47371,2,SentimentNeutral,0
47371,2,SentimentPositive,0
47371,3,ArgumentsUsed,1
47371,3,Discriminating,0
47371,3,Inappropriate,0
47371,3,OffTopic,0
47371,3,PersonalStories,0
47371,3,PossiblyFeedback,0
47371,3,SentimentNegative,0
47371,3,SentimentNeutral,1
47371,3,SentimentPositive,0
48389,1,ArgumentsUsed,1
48389,1,Discriminating,0
48389,1,Inappropriate,0
48389,1,OffTopic,0
48389,1,PersonalStories,0
48389,1,PossiblyFeedback,0
48389,1,SentimentNegative,0
48389,1,SentimentNeutral,1
48389,1,SentimentPositive,0
48389,2,ArgumentsUsed,0
48389,2,Discriminating,0
48389,2,Inappropriate,0
48389,2,OffTopic,0
48389,2,PersonalStories,0
48389,2,PossiblyFeedback,0
48389,2,SentimentNegative,0
48389,2,SentimentNeutral,1
48389,2,SentimentPositive,0
48389,3,ArgumentsUsed,0
48389,3,Discriminating,0
48389,3,Inappropriate,0
48389,3,OffTopic,1
48389,3,PersonalStories,0
48389,3,PossiblyFeedback,0
48389,3,SentimentNegative,0
48389,3,SentimentNeutral,1
48389,3,SentimentPositive,0
48393,1,ArgumentsUsed,0
48393,1,Discriminating,0
48393,1,Inappropriate,1
48393,1,OffTopic,1
48393,1,PersonalStories,0
48393,1,PossiblyFeedback,0
48393,1,SentimentNegative,1
48393,1,SentimentNeutral,0
48393,1,SentimentPositive,0
48393,2,ArgumentsUsed,0
48393,2,Discriminating,0
48393,2,Inappropriate,1
48393,2,OffTopic,0
48393,2,PersonalStories,0
48393,2,PossiblyFeedback,0
48393,2,SentimentNegative,1
48393,2,SentimentNeutral,0
48393,2,SentimentPositive,0
48393,3,ArgumentsUsed,0
48393,3,Discriminating,0
48393,3,Inappropriate,0
48393,3,OffTopic,1
48393,3,PersonalStories,0
48393,3,PossiblyFeedback,0
48393,3,SentimentNegative,0
48393,3,SentimentNeutral,1
48393,3,SentimentPositive,0
50343,1,ArgumentsUsed,0
50343,1,Discriminating,0
50343,1,Inappropriate,0
50343,1,OffTopic,0
50343,1,PersonalStories,0
50343,1,PossiblyFeedback,0
50343,1,SentimentNegative,0
50343,1,SentimentNeutral,1
50343,1,SentimentPositive,0
50343,2,ArgumentsUsed,0
50343,2,Discriminating,0
50343,2,Inappropriate,0
50343,2,OffTopic,0
50343,2,PersonalStories,0
50343,2,PossiblyFeedback,0
50343,2,SentimentNegative,1
50343,2,SentimentNeutral,0
50343,2,SentimentPositive,0
50343,3,ArgumentsUsed,0
50343,3,Discriminating,0
50343,3,Inappropriate,0
50343,3,OffTopic,1
50343,3,PersonalStories,0
50343,3,PossiblyFeedback,0
50343,3,SentimentNegative,0
50343,3,SentimentNeutral,1
50343,3,SentimentPositive,0
52021,1,ArgumentsUsed,0
52021,1,Discriminating,0
52021,1,Inappropriate,0
52021,1,OffTopic,0
52021,1,PersonalStories,0
52021,1,PossiblyFeedback,0
52021,1,SentimentNegative,0
52021,1,SentimentNeutral,1
52021,1,SentimentPositive,0
52021,2,ArgumentsUsed,0
52021,2,Discriminating,0
52021,2,Inappropriate,0
52021,2,OffTopic,0
52021,2,PersonalStories,0
52021,2,PossiblyFeedback,0
52021,2,SentimentNegative,1
52021,2,SentimentNeutral,0
52021,2,SentimentPositive,0
52021,3,ArgumentsUsed,0
52021,3,Discriminating,0
52021,3,Inappropriate,0
52021,3,OffTopic,0
52021,3,PersonalStories,0
52021,3,PossiblyFeedback,0
52021,3,SentimentNegative,1
52021,3,SentimentNeutral,0
52021,3,SentimentPositive,0
52118,1,ArgumentsUsed,1
52118,1,Discriminating,0
52118,1,Inappropriate,0
52118,1,OffTopic,0
52118,1,PersonalStories,0
52118,1,PossiblyFeedback,0
52118,1,SentimentNegative,0
52118,1,SentimentNeutral,1
52118,1,SentimentPositive,0
52118,2,ArgumentsUsed,0
52118,2,Discriminating,1
52118,2,Inappropriate,0
52118,2,OffTopic,0
52118,2,PersonalStories,0
52118,2,PossiblyFeedback,0
52118,2,SentimentNegative,1
52118,2,SentimentNeutral,0
52118,2,SentimentPositive,0
52118,3,ArgumentsUsed,0
52118,3,Discriminating,0
52118,3,Inappropriate,1
52118,3,OffTopic,0
52118,3,PersonalStories,0
52118,3,PossiblyFeedback,0
52118,3,SentimentNegative,1
52118,3,SentimentNeutral,0
52118,3,SentimentPositive,0
54968,1,ArgumentsUsed,0
54968,1,Discriminating,0
54968,1,Inappropriate,1
54968,1,OffTopic,1
54968,1,PersonalStories,0
54968,1,PossiblyFeedback,0
54968,1,SentimentNegative,1
54968,1,SentimentNeutral,0
54968,1,SentimentPositive,0
54968,2,ArgumentsUsed,0
54968,2,Discriminating,0
54968,2,Inappropriate,1
54968,2,OffTopic,1
54968,2,PersonalStories,0
54968,2,PossiblyFeedback,0
54968,2,SentimentNegative,1
54968,2,SentimentNeutral,0
54968,2,SentimentPositive,0
54968,3,ArgumentsUsed,0
54968,3,Discriminating,0
54968,3,Inappropriate,1
54968,3,OffTopic,1
54968,3,PersonalStories,0
54968,3,PossiblyFeedback,0
54968,3,SentimentNegative,1
54968,3,SentimentNeutral,0
54968,3,SentimentPositive,0
56099,1,ArgumentsUsed,1
56099,1,Discriminating,0
56099,1,Inappropriate,1
56099,1,OffTopic,0
56099,1,PersonalStories,0
56099,1,PossiblyFeedback,0
56099,1,SentimentNegative,0
56099,1,SentimentNeutral,1
56099,1,SentimentPositive,0
56099,2,ArgumentsUsed,1
56099,2,Discriminating,0
56099,2,Inappropriate,1
56099,2,OffTopic,0
56099,2,PersonalStories,0
56099,2,PossiblyFeedback,0
56099,2,SentimentNegative,1
56099,2,SentimentNeutral,0
56099,2,SentimentPositive,0
56099,3,ArgumentsUsed,1
56099,3,Discriminating,0
56099,3,Inappropriate,0
56099,3,OffTopic,0
56099,3,PersonalStories,0
56099,3,PossiblyFeedback,0
56099,3,SentimentNegative,0
56099,3,SentimentNeutral,1
56099,3,SentimentPositive,0
59473,1,ArgumentsUsed,0
59473,1,Discriminating,0
59473,1,Inappropriate,0
59473,1,OffTopic,0
59473,1,PersonalStories,0
59473,1,PossiblyFeedback,0
59473,1,SentimentNegative,0
59473,1,SentimentNeutral,1
59473,1,SentimentPositive,0
59473,2,ArgumentsUsed,0
59473,2,Discriminating,0
59473,2,Inappropriate,0
59473,2,OffTopic,0
59473,2,PersonalStories,0
59473,2,PossiblyFeedback,0
59473,2,SentimentNegative,0
59473,2,SentimentNeutral,1
59473,2,SentimentPositive,0
59473,3,ArgumentsUsed,0
59473,3,Discriminating,0
59473,3,Inappropriate,0
59473,3,OffTopic,0
59473,3,PersonalStories,0
59473,3,PossiblyFeedback,0
59473,3,SentimentNegative,1
59473,3,SentimentNeutral,0
59473,3,SentimentPositive,0
64450,1,ArgumentsUsed,1
64450,1,Discriminating,0
64450,1,Inappropriate,0
64450,1,OffTopic,1
64450,1,PersonalStories,0
64450,1,PossiblyFeedback,0
64450,1,SentimentNegative,0
64450,1,SentimentNeutral,1
64450,1,SentimentPositive,0
64450,2,ArgumentsUsed,0
64450,2,Discriminating,0
64450,2,Inappropriate,0
64450,2,OffTopic,1
64450,2,PersonalStories,0
64450,2,PossiblyFeedback,0
64450,2,SentimentNegative,0
64450,2,SentimentNeutral,1
64450,2,SentimentPositive,0
64450,3,ArgumentsUsed,1
64450,3,Discriminating,0
64450,3,Inappropriate,0
64450,3,OffTopic,1
64450,3,PersonalStories,0
64450,3,PossiblyFeedback,0
64450,3,SentimentNegative,0
64450,3,SentimentNeutral,1
64450,3,SentimentPositive,0
64748,1,ArgumentsUsed,0
64748,1,Discriminating,0
64748,1,Inappropriate,0
64748,1,OffTopic,0
64748,1,PersonalStories,0
64748,1,PossiblyFeedback,0
64748,1,SentimentNegative,1
64748,1,SentimentNeutral,0
64748,1,SentimentPositive,0
64748,2,ArgumentsUsed,0
64748,2,Discriminating,0
64748,2,Inappropriate,0
64748,2,OffTopic,0
64748,2,PersonalStories,0
64748,2,PossiblyFeedback,0
64748,2,SentimentNegative,1
64748,2,SentimentNeutral,0
64748,2,SentimentPositive,0
64748,3,ArgumentsUsed,0
64748,3,Discriminating,0
64748,3,Inappropriate,1
64748,3,OffTopic,1
64748,3,PersonalStories,0
64748,3,PossiblyFeedback,0
64748,3,SentimentNegative,1
64748,3,SentimentNeutral,0
64748,3,SentimentPositive,0
64762,1,ArgumentsUsed,0
64762,1,Discriminating,0
64762,1,Inappropriate,0
64762,1,OffTopic,1
64762,1,PersonalStories,0
64762,1,PossiblyFeedback,0
64762,1,SentimentNegative,1
64762,1,SentimentNeutral,0
64762,1,SentimentPositive,0
64762,2,ArgumentsUsed,0
64762,2,Discriminating,0
64762,2,Inappropriate,0
64762,2,OffTopic,0
64762,2,PersonalStories,0
64762,2,PossiblyFeedback,0
64762,2,SentimentNegative,1
64762,2,SentimentNeutral,0
64762,2,SentimentPositive,0
64762,3,ArgumentsUsed,1
64762,3,Discriminating,0
64762,3,Inappropriate,1
64762,3,OffTopic,0
64762,3,PersonalStories,0
64762,3,PossiblyFeedback,0
64762,3,SentimentNegative,1
64762,3,SentimentNeutral,0
64762,3,SentimentPositive,0
65612,1,ArgumentsUsed,1
65612,1,Discriminating,0
65612,1,Inappropriate,0
65612,1,OffTopic,0
65612,1,PersonalStories,0
65612,1,PossiblyFeedback,0
65612,1,SentimentNegative,0
65612,1,SentimentNeutral,1
65612,1,SentimentPositive,0
65612,2,ArgumentsUsed,1
65612,2,Discriminating,0
65612,2,Inappropriate,0
65612,2,OffTopic,1
65612,2,PersonalStories,0
65612,2,PossiblyFeedback,0
65612,2,SentimentNegative,0
65612,2,SentimentNeutral,1
65612,2,SentimentPositive,0
65612,3,ArgumentsUsed,1
65612,3,Discriminating,0
65612,3,Inappropriate,0
65612,3,OffTopic,0
65612,3,PersonalStories,0
65612,3,PossiblyFeedback,0
65612,3,SentimentNegative,0
65612,3,SentimentNeutral,1
65612,3,SentimentPositive,0
65719,1,ArgumentsUsed,0
65719,1,Discriminating,0
65719,1,Inappropriate,0
65719,1,OffTopic,0
65719,1,PersonalStories,0
65719,1,PossiblyFeedback,0
65719,1,SentimentNegative,0
65719,1,SentimentNeutral,1
65719,1,SentimentPositive,0
65719,2,ArgumentsUsed,0
65719,2,Discriminating,0
65719,2,Inappropriate,0
65719,2,OffTopic,1
65719,2,PersonalStories,0
65719,2,PossiblyFeedback,0
65719,2,SentimentNegative,0
65719,2,SentimentNeutral,1
65719,2,SentimentPositive,0
65719,3,ArgumentsUsed,0
65719,3,Discriminating,0
65719,3,Inappropriate,0
65719,3,OffTopic,0
65719,3,PersonalStories,0
65719,3,PossiblyFeedback,0
65719,3,SentimentNegative,0
65719,3,SentimentNeutral,1
65719,3,SentimentPositive,0
66317,1,ArgumentsUsed,1
66317,1,Discriminating,0
66317,1,Inappropriate,0
66317,1,OffTopic,1
66317,1,PersonalStories,0
66317,1,PossiblyFeedback,0
66317,1,SentimentNegative,0
66317,1,SentimentNeutral,1
66317,1,SentimentPositive,0
66317,2,ArgumentsUsed,0
66317,2,Discriminating,0
66317,2,Inappropriate,0
66317,2,OffTopic,1
66317,2,PersonalStories,0
66317,2,PossiblyFeedback,0
66317,2,SentimentNegative,0
66317,2,SentimentNeutral,1
66317,2,SentimentPositive,0
66317,3,ArgumentsUsed,1
66317,3,Discriminating,0
66317,3,Inappropriate,0
66317,3,OffTopic,0
66317,3,PersonalStories,0
66317,3,PossiblyFeedback,0
66317,3,SentimentNegative,0
66317,3,SentimentNeutral,1
66317,3,SentimentPositive,0
67055,1,ArgumentsUsed,0
67055,1,Discriminating,0
67055,1,Inappropriate,0
67055,1,OffTopic,1
67055,1,PersonalStories,0
67055,1,PossiblyFeedback,0
67055,1,SentimentNegative,0
67055,1,SentimentNeutral,1
67055,1,SentimentPositive,0
67055,2,ArgumentsUsed,0
67055,2,Discriminating,0
67055,2,Inappropriate,0
67055,2,OffTopic,0
67055,2,PersonalStories,0
67055,2,PossiblyFeedback,0
67055,2,SentimentNegative,0
67055,2,SentimentNeutral,1
67055,2,SentimentPositive,0
67055,3,ArgumentsUsed,0
67055,3,Discriminating,0
67055,3,Inappropriate,1
67055,3,OffTopic,1
67055,3,PersonalStories,0
67055,3,PossiblyFeedback,0
67055,3,SentimentNegative,1
67055,3,SentimentNeutral,0
67055,3,SentimentPositive,0
68261,1,ArgumentsUsed,0
68261,1,Discriminating,0
68261,1,Inappropriate,0
68261,1,OffTopic,0
68261,1,PersonalStories,0
68261,1,PossiblyFeedback,0
68261,1,SentimentNegative,0
68261,1,SentimentNeutral,1
68261,1,SentimentPositive,0
68261,2,ArgumentsUsed,0
68261,2,Discriminating,0
68261,2,Inappropriate,0
68261,2,OffTopic,0
68261,2,PersonalStories,0
68261,2,PossiblyFeedback,0
68261,2,SentimentNegative,0
68261,2,SentimentNeutral,1
68261,2,SentimentPositive,0
68261,3,ArgumentsUsed,0
68261,3,Discriminating,0
68261,3,Inappropriate,0
68261,3,OffTopic,0
68261,3,PersonalStories,0
68261,3,PossiblyFeedback,0
68261,3,SentimentNegative,0
68261,3,SentimentNeutral,1
68261,3,SentimentPositive,0
68273,1,ArgumentsUsed,0
68273,1,Discriminating,0
68273,1,Inappropriate,0
68273,1,OffTopic,0
68273,1,PersonalStories,0
68273,1,PossiblyFeedback,0
68273,1,SentimentNegative,0
68273,1,SentimentNeutral,1
68273,1,SentimentPositive,0
68273,2,ArgumentsUsed,0
68273,2,Discriminating,0
68273,2,Inappropriate,0
68273,2,OffTopic,0
